"Year","StateAbbr","StateDesc","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","Latitude","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text","Geolocatioin"
"2018","PA","Pennsylvania","Lawrence","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.7",,,"75.6","77.6","86,184","40.99131778","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-80.33431326 40.99131778)"
"2018","PA","Pennsylvania","Lycoming","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.2",,,"78.4","80.1","113,664","41.34383194","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-77.06492826 41.34383194)"
"2018","PA","Pennsylvania","Lycoming","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","77",,,"76.1","78.0","113,664","41.34383194","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-77.06492826 41.34383194)"
"2018","PA","Pennsylvania","McKean","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.8",,,"77.9","79.6","40,968","41.80783357","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-78.56875983 41.80783357)"
"2018","PA","Pennsylvania","McKean","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.3",,,"75.3","77.2","40,968","41.80783357","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-78.56875983 41.80783357)"
"2018","PA","Pennsylvania","Mercer","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.8",,,"75.9","77.8","110,683","41.30227757","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-80.25774325 41.30227757)"
"2018","PA","Pennsylvania","Northampton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79",,,"78.3","79.7","304,807","40.75413608","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-75.30739222 40.75413608)"
"2018","PA","Pennsylvania","Montgomery","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.4",,,"78.7","80.0","828,604","40.21095586","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-75.36761309 40.21095586)"
"2018","PA","Pennsylvania","Montgomery","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","77.4",,,"76.6","78.2","828,604","40.21095586","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-75.36761309 40.21095586)"
"2018","PA","Pennsylvania","Montour","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.5",,,"78.6","80.3","18,240","41.02775306","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-76.65922258 41.02775306)"
"2018","PA","Pennsylvania","Montour","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.7",,,"75.7","77.6","18,240","41.02775306","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-76.65922258 41.02775306)"
"2018","PA","Pennsylvania","Monroe","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.1",,,"78.3","79.7","169,507","41.05780424","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-75.33884069 41.05780424)"
"2018","PA","Pennsylvania","Monroe","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","77.1",,,"76.3","77.8","169,507","41.05780424","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-75.33884069 41.05780424)"
"2018","PA","Pennsylvania","Northumberland","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.4",,,"78.5","80.2","91,083","40.85176461","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-76.70873457 40.85176461)"
"2018","PA","Pennsylvania","Northumberland","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.4",,,"75.4","77.4","91,083","40.85176461","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-76.70873457 40.85176461)"
"2018","PA","Pennsylvania","Northampton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.8",,,"76.0","77.6","304,807","40.75413608","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-75.30739222 40.75413608)"
"2018","PA","Pennsylvania","Snyder","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.1",,,"77.1","79.0","40,540","40.76987669","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-77.07018345 40.76987669)"
"2018","PA","Pennsylvania","Perry","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.2",,,"77.3","79.2","46,139","40.39880892","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-77.26206101 40.39880892)"
"2018","PA","Pennsylvania","Perry","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.7",,,"74.6","76.8","46,139","40.39880892","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-77.26206101 40.39880892)"
"2018","PA","Pennsylvania","Potter","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.7",,,"78.8","80.6","16,622","41.74478553","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-77.89574402 41.74478553)"
"2018","PA","Pennsylvania","Potter","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.6",,,"74.5","76.7","16,622","41.74478553","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-77.89574402 41.74478553)"
"2018","PA","Pennsylvania","Philadelphia","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.9",,,"78.3","79.4","1,584,138","40.00836724","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-75.13256583 40.00836724)"
"2018","PA","Pennsylvania","Philadelphia","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","79.1",,,"78.5","79.6","1,584,138","40.00836724","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-75.13256583 40.00836724)"
"2018","PA","Pennsylvania","Pike","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","80.3",,,"79.5","80.9","55,933","41.33211549","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-75.03353529 41.33211549)"
"2018","PA","Pennsylvania","Pike","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.6",,,"75.7","77.4","55,933","41.33211549","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-75.03353529 41.33211549)"
"2018","PA","Pennsylvania","Somerset","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.1",,,"78.3","79.9","73,952","39.97240916","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-79.02832937 39.97240916)"
"2018","PA","Pennsylvania","Somerset","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.8",,,"74.8","76.8","73,952","39.97240916","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-79.02832937 39.97240916)"
"2018","PA","Pennsylvania","Snyder","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.8",,,"74.7","76.9","40,540","40.76987669","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-77.07018345 40.76987669)"
"2018","PA","Pennsylvania","Union","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.2",,,"76.3","78.1","44,785","40.96287489","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-77.062641 40.96287489)"
"2018","PA","Pennsylvania","Sullivan","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","80.6",,,"79.7","81.3","6,071","41.44611975","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-76.51262747 41.44611975)"
"2018","PA","Pennsylvania","Sullivan","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.9",,,"74.8","76.9","6,071","41.44611975","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-76.51262747 41.44611975)"
"2018","PA","Pennsylvania","Venango","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.5",,,"78.6","80.4","51,266","41.40076561","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-79.75826601 41.40076561)"
"2018","PA","Pennsylvania","Venango","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.8",,,"74.7","76.8","51,266","41.40076561","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-79.75826601 41.40076561)"
"2018","PA","Pennsylvania","Schuylkill","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.7",,,"77.8","79.5","142,067","40.70575401","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-76.21573445 40.70575401)"
"2018","PA","Pennsylvania","Schuylkill","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.9",,,"74.8","76.9","142,067","40.70575401","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-76.21573445 40.70575401)"
"2018","PA","Pennsylvania","Susquehanna","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.8",,,"78.9","80.7","40,589","41.82127676","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-75.80090451 41.82127676)"
"2018","PA","Pennsylvania","Susquehanna","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.7",,,"74.5","76.8","40,589","41.82127676","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-75.80090451 41.82127676)"
"2018","PA","Pennsylvania","Tioga","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.2",,,"78.3","80.0","40,763","41.77267919","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-77.2544632 41.77267919)"
"2018","PA","Pennsylvania","Tioga","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76",,,"74.9","77.0","40,763","41.77267919","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-77.2544632 41.77267919)"
"2018","PA","Pennsylvania","Union","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.9",,,"74.9","76.8","44,785","40.96287489","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-77.062641 40.96287489)"
"2018","PA","Pennsylvania","Warren","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.7",,,"78.9","80.5","39,498","41.81413109","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-79.2739385 41.81413109)"
"2018","PA","Pennsylvania","Warren","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.9",,,"74.9","76.9","39,498","41.81413109","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-79.2739385 41.81413109)"
"2018","PA","Pennsylvania","Wyoming","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79",,,"78.2","79.9","27,046","41.51832904","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-76.01700929 41.51832904)"
"2018","PA","Pennsylvania","Washington","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.3",,,"78.5","80.1","207,346","40.18926386","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-80.24824279 40.18926386)"
"2018","PA","Pennsylvania","Washington","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.4",,,"75.5","77.4","207,346","40.18926386","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-80.24824279 40.18926386)"
"2018","PA","Pennsylvania","Wyoming","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76",,,"74.9","77.0","27,046","41.51832904","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-76.01700929 41.51832904)"
"2018","PA","Pennsylvania","York","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.6",,,"77.8","79.4","448,273","39.91959501","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-76.72591149 39.91959501)"
"2018","PA","Pennsylvania","Wayne","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.9",,,"79.1","80.7","51,276","41.64867921","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-75.30314622 41.64867921)"
"2018","PA","Pennsylvania","Wayne","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.3",,,"75.3","77.2","51,276","41.64867921","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-75.30314622 41.64867921)"
"2018","RI","Rhode Island","Bristol","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","85.1",,,"84.2","85.7","48,649","41.71691452","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-71.28594242 41.71691452)"
"2018","RI","Rhode Island","Bristol","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","83",,,"82.1","83.8","48,649","41.71691452","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-71.28594242 41.71691452)"
"2018","PA","Pennsylvania","Westmoreland","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.7",,,"78.9","80.5","350,611","40.31061339","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-79.4669164 40.31061339)"
"2018","PA","Pennsylvania","Westmoreland","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.1",,,"75.1","77.1","350,611","40.31061339","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-79.4669164 40.31061339)"
"2018","PA","Pennsylvania","York","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.7",,,"75.7","77.6","448,273","39.91959501","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-76.72591149 39.91959501)"
"2018","RI","Rhode Island","Providence","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","84",,,"83.5","84.6","636,084","41.87149381","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-71.57868695 41.87149381)"
"2018","RI","Rhode Island","Newport","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","83.8",,,"83.1","84.4","82,542","41.55630075","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-71.23758038 41.55630075)"
"2018","RI","Rhode Island","Newport","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","81.4",,,"80.6","82.2","82,542","41.55630075","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-71.23758038 41.55630075)"
"2018","RI","Rhode Island","Kent","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","84.6",,,"83.9","85.2","163,861","41.6726697","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-71.5904465 41.6726697)"
"2018","RI","Rhode Island","Kent","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","82.8",,,"82.0","83.5","163,861","41.6726697","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-71.5904465 41.6726697)"
"2018","RI","Rhode Island","Providence","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","83.5",,,"82.9","84.0","636,084","41.87149381","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-71.57868695 41.87149381)"
"2018","RI","Rhode Island","Washington","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","83.9",,,"83.1","84.6","126,179","41.46927958","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-71.62325886 41.46927958)"
"2018","SC","South Carolina","Abbeville","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.5",,,"78.9","80.3","24,541","34.22274803","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-82.45881778 34.22274803)"
"2018","SC","South Carolina","Abbeville","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.6",,,"75.7","77.4","24,541","34.22274803","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-82.45881778 34.22274803)"
"2018","RI","Rhode Island","Washington","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","81.7",,,"80.8","82.4","126,179","41.46927958","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-71.62325886 41.46927958)"
"2018","SC","South Carolina","Barnwell","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","80.7",,,"80.1","81.4","21,112","33.26638971","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-81.43550678 33.26638971)"
"2018","SC","South Carolina","Aiken","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.6",,,"77.9","79.3","169,401","33.54455984","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-81.63469146 33.54455984)"
"2018","SC","South Carolina","Aiken","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.3",,,"75.5","77.1","169,401","33.54455984","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-81.63469146 33.54455984)"
"2018","SC","South Carolina","Anderson","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.8",,,"77.0","78.6","200,482","34.51905824","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-82.63791471 34.51905824)"
"2018","SC","South Carolina","Anderson","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.7",,,"74.8","76.6","200,482","34.51905824","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-82.63791471 34.51905824)"
"2018","SC","South Carolina","Allendale","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","81.7",,,"81.0","82.4","8,903","32.98851326","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-81.35757989 32.98851326)"
"2018","SC","South Carolina","Allendale","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","79.9",,,"79.0","80.7","8,903","32.98851326","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-81.35757989 32.98851326)"
"2018","SC","South Carolina","Barnwell","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","78.6",,,"77.8","79.3","21,112","33.26638971","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-81.43550678 33.26638971)"
"2018","SC","South Carolina","Beaufort","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.6",,,"79.0","80.2","188,715","32.38060464","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-80.72960249 32.38060464)"
"2018","SC","South Carolina","Berkeley","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.7",,,"75.9","77.3","221,091","33.19734233","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-79.95137918 33.19734233)"
"2018","SC","South Carolina","Berkeley","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.1",,,"75.3","76.8","221,091","33.19734233","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-79.95137918 33.19734233)"
"2018","SC","South Carolina","Bamberg","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","82.2",,,"81.5","82.8","14,275","33.21500206","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-81.054302 33.21500206)"
"2018","SC","South Carolina","Bamberg","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","79.6",,,"78.9","80.4","14,275","33.21500206","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-81.054302 33.21500206)"
"2018","SC","South Carolina","Beaufort","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.7",,,"75.0","76.4","188,715","32.38060464","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-80.72960249 32.38060464)"
"2018","SC","South Carolina","Calhoun","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","81.1",,,"80.6","81.7","14,520","33.67449063","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-80.78010777 33.67449063)"
"2018","SC","South Carolina","Calhoun","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","77.8",,,"77.0","78.5","14,520","33.67449063","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-80.78010777 33.67449063)"
"2018","SC","South Carolina","Cherokee","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.3",,,"76.5","78.1","57,078","35.04829013","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-81.62015282 35.04829013)"
"2018","SC","South Carolina","Cherokee","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.7",,,"74.7","76.6","57,078","35.04829013","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-81.62015282 35.04829013)"
"2018","SC","South Carolina","Chester","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.7",,,"79.0","80.4","32,251","34.69175277","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-81.15934322 34.69175277)"
"2018","SC","South Carolina","Charleston","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.3",,,"76.6","77.9","405,905","32.83601666","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-79.94790625 32.83601666)"
"2018","SC","South Carolina","Charleston","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.4",,,"75.6","77.1","405,905","32.83601666","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-79.94790625 32.83601666)"
"2018","SC","South Carolina","Clarendon","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","81.7",,,"81.1","82.3","33,700","33.6658097","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-80.21649085 33.6658097)"
"2018","SC","South Carolina","Clarendon","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","78.7",,,"78.0","79.4","33,700","33.6658097","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-80.21649085 33.6658097)"
"2018","SC","South Carolina","Chesterfield","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.2",,,"78.5","79.9","45,754","34.63953407","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-80.15900117 34.63953407)"
"2018","SC","South Carolina","Chesterfield","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","77",,,"76.1","77.7","45,754","34.63953407","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-80.15900117 34.63953407)"
"2018","SC","South Carolina","Chester","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","77.4",,,"76.6","78.2","32,251","34.69175277","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-81.15934322 34.69175277)"
"2018","SC","South Carolina","Dorchester","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.8",,,"78.1","79.4","160,647","33.07950364","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-80.40462285 33.07950364)"
"2018","SC","South Carolina","Darlington","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","80",,,"79.3","80.6","66,802","34.33213727","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-79.95862066 34.33213727)"
"2018","SC","South Carolina","Darlington","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","77.7",,,"77.0","78.5","66,802","34.33213727","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-79.95862066 34.33213727)"
"2018","SC","South Carolina","Colleton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.9",,,"79.3","80.6","37,660","32.86141571","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-80.6645737 32.86141571)"
"2018","SC","South Carolina","Colleton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","77.3",,,"76.6","78.1","37,660","32.86141571","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-80.6645737 32.86141571)"
"2018","SC","South Carolina","Dorchester","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","78",,,"77.2","78.7","160,647","33.07950364","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-80.40462285 33.07950364)"
