"Year","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","Geolocation","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text"
"2020","96783","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.1",,,"75.5","76.6","2,060","POINT (-155.163171 19.82589534)","96783","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","95125","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","65.4",,,"65.1","65.7","51,939","POINT (-121.8914296 37.29509685)","95125","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","96062","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","69.5",,,"68.6","70.4","1,105","POINT (-122.0710119 40.5738952)","96062","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","96113","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","68.1",,,"67.0","69.2","1,000","POINT (-120.145206 40.14026505)","96113","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","94574","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","69.5",,,"68.9","70.1","8,742","POINT (-122.3254658 38.54537051)","94574","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","94015","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","67.1",,,"66.9","67.4","60,927","POINT (-122.4804746 37.68117928)","94015","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","94112","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","65.3",,,"65.1","65.6","79,407","POINT (-122.442199 37.7186329)","94112","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","94518","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","65.1",,,"64.7","65.5","26,778","POINT (-122.0220339 37.95035963)","94518","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","94903","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","68.6",,,"68.1","69.1","29,040","POINT (-122.5521916 38.02482932)","94903","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97149","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.1",,,"75.8","78.3","574","POINT (-123.9477368 45.10422327)","97149","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","95562","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","66.5",,,"65.3","67.7","3,450","POINT (-124.1251497 40.46242579)","95562","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97330","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","70.7",,,"70.1","71.2","41,472","POINT (-123.2766052 44.63640424)","97330","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","95219","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","68.5",,,"68.1","68.8","27,884","POINT (-121.4449599 38.03924596)","95219","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","94571","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.5",,,"73.7","75.4","7,911","POINT (-121.7404565 38.15825221)","94571","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","95524","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","69.4",,,"68.3","70.5","1,787","POINT (-124.0491219 40.82600196)","95524","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","94536","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","64.6",,,"64.3","64.8","68,790","POINT (-122.0106215 37.55783103)","94536","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97625","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.3",,,"73.1","75.4","199","POINT (-121.547328 42.26417798)","97625","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","96730","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.9",,,"78.3","79.4","1,541","POINT (-157.850862 21.54579047)","96730","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","96052","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","70.7",,,"70.0","71.3","1,460","POINT (-122.8153996 40.72819057)","96052","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","95699","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","70.5",,,"69.1","71.9","154","POINT (-120.8592115 38.44183255)","95699","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97463","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.1",,,"74.0","76.1","3,877","POINT (-122.4038402 43.74780233)","97463","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97137","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","73.0",,,"72.1","73.8","1,307","POINT (-122.9588574 45.21608896)","97137","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","96028","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","71.2",,,"70.2","72.3","1,464","POINT (-121.4720442 41.01055957)","96028","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97448","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","72.9",,,"72.4","73.4","12,244","POINT (-123.2057483 44.2275196)","97448","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97376","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.9",,,"74.9","76.8","1,301","POINT (-123.9799902 44.50829299)","97376","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","96708","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","71.3",,,"70.7","71.9","10,220","POINT (-156.2230313 20.85200434)","96708","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97116","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","73.2",,,"72.8","73.6","24,104","POINT (-123.1300425 45.5490221)","97116","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97369","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.4",,,"75.1","77.5","193","POINT (-124.0516895 44.7615991)","97369","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97125","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.7",,,"75.6","77.7","157","POINT (-123.2121853 45.66742356)","97125","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97469","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.4",,,"74.2","76.5","2,596","POINT (-123.4247439 42.92195642)","97469","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97396","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","72.2",,,"71.4","73.0","3,154","POINT (-123.5215877 45.11934246)","97396","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","96753","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","71.8",,,"71.5","72.1","26,892","POINT (-156.4350583 20.72119278)","96753","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","96717","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.3",,,"78.9","79.8","5,555","POINT (-157.8963476 21.5556733)","96717","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97086","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","70.8",,,"70.4","71.2","26,010","POINT (-122.5280785 45.44517345)","97086","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","96776","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.0",,,"74.4","75.6","1,490","POINT (-155.3968284 19.98648122)","96776","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97370","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","71.6",,,"71.0","72.2","8,271","POINT (-123.463054 44.5360048)","97370","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","96129","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","67.4",,,"65.9","68.9","261","POINT (-120.3555781 39.7876194)","96129","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","96029","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","69.7",,,"68.2","71.1","124","POINT (-122.4780958 39.94208771)","96029","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","95955","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","67.1",,,"66.1","68.3","1,517","POINT (-122.2073532 39.29414149)","95955","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","95842","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","65.4",,,"65.0","65.7","31,806","POINT (-121.3491439 38.68680999)","95842","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","95963","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","67.3",,,"66.6","67.9","15,493","POINT (-122.2557152 39.74133102)","95963","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97033","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.9",,,"75.5","78.2","60","POINT (-120.5875693 45.23351826)","97033","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","96134","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","67.0",,,"66.1","67.9","2,512","POINT (-121.4277295 41.75703346)","96134","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97217","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","67.7",,,"67.4","68.0","31,438","POINT (-122.7038635 45.59993497)","97217","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97415","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.6",,,"76.0","77.2","14,051","POINT (-124.246378 42.07972373)","97415","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","95758","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","66.6",,,"66.4","66.9","60,435","POINT (-121.4582945 38.42311557)","95758","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97232","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","68.0",,,"67.6","68.4","11,472","POINT (-122.643608 45.52921935)","97232","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97024","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","68.2",,,"67.5","68.7","10,242","POINT (-122.4414318 45.54725334)","97024","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","96071","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.9",,,"74.7","76.9","125","POINT (-121.4588061 40.66362368)","96071","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97001","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","71.1",,,"69.6","72.4","229","POINT (-120.6500497 44.92459844)","97001","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","95828","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","67.0",,,"66.8","67.3","57,862","POINT (-121.3958438 38.48881268)","95828","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","95918","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","70.1",,,"69.0","71.2","2,339","POINT (-121.3334563 39.29644421)","95918","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97449","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.5",,,"76.5","78.5","1,959","POINT (-124.0836464 43.57616125)","97449","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","96068","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","62.1",,,"60.7","63.6","183","POINT (-121.213755 41.0941111)","96068","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","96107","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","68.5",,,"67.4","69.7","1,269","POINT (-119.4727802 38.4802846)","96107","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97135","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.5",,,"76.7","78.2","861","POINT (-123.9736896 45.219888159999996)","97135","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","96006","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","70.2",,,"69.3","71.1","557","POINT (-120.859464 41.12997671)","96006","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","96817","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","81.3",,,"81.1","81.5","54,628","POINT (-157.8365921 21.34101458)","96817","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","96106","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.1",,,"74.7","77.3","479","POINT (-120.5437411 39.7366447)","96106","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","95970","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","68.3",,,"67.2","69.3","530","POINT (-122.0603 39.40056746)","95970","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","96044","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","72.9",,,"72.1","73.7","1,022","POINT (-122.5200629 41.94078603)","96044","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","96025","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","70.7",,,"69.7","71.8","2,310","POINT (-122.342238 41.21662733)","96025","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","96746","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.3",,,"77.0","77.6","18,319","POINT (-159.3829098 22.09226892)","96746","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","95949","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","70.6",,,"70.0","71.1","19,741","POINT (-121.1351719 39.1025961)","95949","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97225","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.6",,,"74.2","75.0","24,176","POINT (-122.7700504 45.50214066)","97225","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","96091","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","73.7",,,"73.0","74.3","699","POINT (-122.7881582 41.03581475)","96091","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","95961","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","64.0",,,"63.3","64.6","26,510","POINT (-121.5575979 39.03342987)","95961","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","95728","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","66.9",,,"65.8","67.9","386","POINT (-120.3660951 39.32225368)","95728","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","95746","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","69.5",,,"69.0","70.1","21,460","POINT (-121.1810449 38.75123381)","95746","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97413","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.7",,,"74.9","76.6","915","POINT (-122.0281228 44.10061594)","97413","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","95736","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","63.5",,,"62.2","64.7","240","POINT (-120.9756858 39.03894737)","95736","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","96770","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","73.7",,,"73.0","74.4","691","POINT (-157.2100019 21.13512484)","96770","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","95914","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","70.3",,,"69.3","71.3","578","POINT (-121.3331616 39.44455395)","95914","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","95815","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","65.8",,,"65.4","66.2","24,680","POINT (-121.4475898 38.60547344)","95815","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97223","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","72.8",,,"72.5","73.0","46,699","POINT (-122.7793409 45.44033434)","97223","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","96117","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","67.0",,,"65.6","68.4","405","POINT (-120.2399538 40.54621359)","96117","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97026","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","70.1",,,"69.2","71.0","3,815","POINT (-122.9510857 45.10669009)","97026","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97132","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","71.5",,,"70.8","72.0","28,278","POINT (-122.9871224 45.32229571)","97132","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","95979","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","72.8",,,"71.5","74.0","597","POINT (-122.515851 39.301516)","95979","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","95678","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","65.0",,,"64.6","65.4","41,192","POINT (-121.2875147 38.76407763)","95678","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","96786","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.2",,,"76.9","77.4","40,859","POINT (-158.0114856 21.55746335)","96786","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97221","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","72.2",,,"71.8","72.6","11,630","POINT (-122.7278571 45.49796176)","97221","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97462","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.5",,,"75.8","77.1","3,938","POINT (-123.391655 43.45761413)","97462","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","96143","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","62.8",,,"61.8","63.9","4,414","POINT (-120.024148 39.24785121)","96143","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97134","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.0",,,"77.9","80.0","175","POINT (-123.9700165 45.46557465)","97134","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","96142","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","66.0",,,"64.6","67.3","1,037","POINT (-120.1258349 38.99950303)","96142","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97456","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","72.4",,,"71.4","73.5","2,985","POINT (-123.3605625 44.34025678)","97456","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97342","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.3",,,"74.2","76.3","267","POINT (-121.8808497 44.7399894)","97342","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","96825","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","81.8",,,"81.6","82.0","30,263","POINT (-157.691195 21.29598525)","96825","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","95932","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","67.0",,,"66.2","67.8","7,718","POINT (-121.9988351 39.27204387)","95932","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97405","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","73.0",,,"72.8","73.3","44,645","POINT (-123.1914737 43.93975361)","97405","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","96743","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.5",,,"74.0","74.9","12,160","POINT (-155.5937268 19.96497107)","96743","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97444","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.6",,,"75.5","77.7","5,181","POINT (-124.3441543 42.47982035)","97444","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","96712","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.1",,,"77.6","78.5","7,352","POINT (-158.0253965 21.61069965)","96712","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97431","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","73.2",,,"72.2","74.0","2,335","POINT (-122.8187141 43.87446435)","97431","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97146","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","71.5",,,"70.6","72.3","5,905","POINT (-123.9167839 46.13498964)","97146","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","95668","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","67.6",,,"66.5","68.6","815","POINT (-121.4925455 38.82854398)","95668","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","96103","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.7",,,"73.7","75.7","1,725","POINT (-120.6609485 39.8011941)","96103","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","96058","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","67.9",,,"66.9","68.9","798","POINT (-121.9325389 41.7277806)","96058","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97112","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.5",,,"73.6","75.3","1,901","POINT (-123.9163077 45.24708318)","97112","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","95835","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","64.8",,,"64.5","65.2","35,936","POINT (-121.5257622 38.6707447)","95835","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97031","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","69.7",,,"69.1","70.4","18,375","POINT (-121.545636 45.6247529)","97031","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","96119","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","72.1",,,"70.8","73.5","90","POINT (-120.5252603 41.02324723)","96119","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97021","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","73.8",,,"72.6","75.0","1,089","POINT (-121.161105 45.39369093)","97021","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","96059","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","72.0",,,"71.1","72.9","688","POINT (-121.822248 40.42951267)","96059","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97267","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","72.6",,,"72.3","72.9","30,839","POINT (-122.6148806 45.40772044)","97267","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","96826","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","80.2",,,"80.0","80.3","30,842","POINT (-157.8271058 21.29164649)","96826","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","95663","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","69.6",,,"68.6","70.5","2,377","POINT (-121.1797095 38.85965095)","95663","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","96055","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","70.2",,,"69.4","71.1","3,935","POINT (-121.959062 40.11742883)","96055","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","97101","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","72.1",,,"71.0","73.1","3,794","POINT (-123.163854 45.11746501)","97101","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","95673","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","65.8",,,"65.3","66.3","15,455","POINT (-121.4613699 38.68967551)","95673","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
